code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sh.600095,2021-02-22,27.008,2021-03-09,24.8473,STOP,12,-0.08,-0.083614
sh.600095,2022-04-28,17.6413,2022-05-18,19.6575,MA,12,0.114286,0.110481
sh.600096,2018-06-21,9.646,2018-06-22,8.8743,STOP,2,-0.08,-0.083417
sh.600096,2018-06-27,9.1564,2018-07-17,9.1745,MA,15,0.00198,-0.001615
sh.600096,2021-12-28,34.4499,2022-01-12,38.0762,MA,11,0.105263,0.101154
sh.600096,2022-07-27,50.1337,2022-08-05,46.123,STOP,8,-0.08,-0.084375
sh.600097,2017-03-02,21.537,2017-03-13,19.8141,STOP,8,-0.08,-0.083541
sh.600097,2018-06-25,11.1779,2018-07-06,10.2837,STOP,10,-0.08,-0.083498
sh.600097,2021-01-29,9.7098,2021-02-05,8.933,STOP,6,-0.08,-0.08341
sh.600097,2021-02-09,9.0065,2021-02-23,9.7728,MA,6,0.085082,0.081445
sh.600097,2022-04-28,9.6699,2022-05-23,10.2262,MA,15,0.057522,0.053902
sh.600097,2024-02-26,9.1236,2024-03-05,8.3937,STOP,7,-0.08,-0.083476
sh.600098,2017-03-29,39.067,2017-04-12,39.7121,MA,9,0.016512,0.012707
sh.600098,2021-10-27,31.9718,2021-11-02,29.414,STOP,5,-0.08,-0.083423
sh.600099,2018-02-09,14.6712,2018-03-06,16.9506,MA,13,0.155367,0.151498
sh.600099,2018-06-27,13.8423,2018-07-05,12.7349,STOP,7,-0.08,-0.083412
sh.600099,2018-07-09,13.6144,2018-07-11,12.5252,STOP,3,-0.08,-0.083429
sh.600099,2018-10-22,11.2521,2018-11-01,12.0602,MA,9,0.071823,0.068105
sh.600099,2019-05-09,14.6919,2019-05-30,16.101,MA,16,0.09591,0.092131
sh.600099,2020-12-22,13.2306,2021-01-07,12.1721,STOP,12,-0.08,-0.08346
sh.600099,2022-04-28,14.3557,2022-05-19,15.5433,MA,13,0.082729,0.078944
sh.600100,2018-06-21,127.8396,2018-07-13,138.4562,MA,17,0.083046,0.079639
sh.600100,2019-04-29,158.7857,2019-05-28,156.7835,MA,19,-0.012609,-0.01572
sh.600100,2022-04-28,64.5593,2022-05-24,68.4298,MA,16,0.059952,0.055813
sh.600100,2025-04-10,109.9211,2025-05-07,112.7078,MA,17,0.025352,0.021904
sh.600101,2020-02-05,33.4208,2020-02-18,37.8029,MA,10,0.131119,0.126926
sh.600101,2024-02-07,36.5654,2024-02-26,42.7906,MA,8,0.170248,0.166125
sh.600103,2026-05-29,19.1549,2026-06-02,17.6225,STOP,3,-0.08,-0.083424
sh.600105,2018-02-09,30.9831,2018-03-06,34.7782,MA,13,0.12249,0.11873
sh.600105,2019-05-21,43.416,2019-05-30,39.9427,STOP,8,-0.08,-0.083532
sh.600105,2020-02-05,30.5214,2020-02-19,35.8775,MA,11,0.175487,0.171632
sh.600105,2020-12-15,31.4937,2020-12-22,28.9742,STOP,6,-0.08,-0.083438
sh.600105,2020-12-28,27.2773,2020-12-31,35.4519,MA,4,0.299685,0.295513
sh.600105,2022-04-28,26.2447,2022-05-23,28.3959,MA,15,0.081967,0.078074
sh.600105,2024-02-02,36.1403,2024-02-05,33.2491,STOP,2,-0.08,-0.083763
sh.600105,2024-02-07,32.5262,2024-02-22,38.2915,MA,6,0.177249,0.173458
sh.600105,2025-04-18,46.0398,2025-04-23,53.9596,MA,4,0.172023,0.168179
sh.600106,2019-05-08,15.951,2019-06-12,16.5503,MA,25,0.037572,0.033971
