code,ex_date,cash_ps
sh.601901,2025-10-24,0.061
sh.601901,2026-02-06,0.01
sh.601901,2026-08-20,0.074
sh.601908,2015-06-26,0.05
sh.601908,2016-08-18,0.04
sh.601908,2017-07-25,0.04
sh.601908,2018-07-26,0.06
sh.601908,2019-08-16,0.07
sh.601908,2022-08-10,0.06
sh.601908,2024-07-18,0.013
sh.601916,2020-07-10,0.24
sh.601916,2021-07-30,0.161
sh.601916,2023-05-19,0.21
sh.601916,2024-06-26,0.164
sh.601916,2025-06-27,0.156
sh.601916,2026-06-26,0.131
sh.601918,2019-07-11,0.01
sh.601918,2020-07-23,0.02
sh.601918,2021-07-15,0.035
sh.601918,2022-07-12,0.07
sh.601918,2023-07-28,0.11
sh.601918,2024-06-21,0.15
sh.601918,2025-08-22,0.16
sh.601918,2026-08-07,0.12
sh.601919,2022-06-21,0.87
sh.601919,2022-12-14,2.01
sh.601919,2023-06-28,1.39
sh.601919,2023-12-20,0.51
sh.601919,2024-06-20,0.23
sh.601919,2024-10-10,0.52
sh.601919,2025-06-25,1.03
sh.601919,2025-10-24,0.56
sh.601919,2026-06-26,0.44
sh.601921,2022-06-02,0.32
sh.601921,2023-06-09,0.35
sh.601921,2024-06-21,0.39
sh.601921,2025-06-20,0.3
sh.601921,2025-09-08,0.1
sh.601921,2026-06-24,0.22
sh.601928,2015-07-22,0.1
sh.601928,2015-12-16,0.1
sh.601928,2016-07-18,0.1
sh.601928,2017-07-12,0.15
sh.601928,2018-06-22,0.15
sh.601928,2019-07-18,0.3
sh.601928,2020-07-29,0.3
sh.601928,2021-07-16,0.4
sh.601928,2022-07-18,0.5
sh.601928,2023-07-31,0.5
sh.601928,2024-07-12,0.5
sh.601928,2025-07-09,0.5
sh.601928,2025-10-24,0.1
sh.601928,2026-08-21,0.4
sh.601929,2015-06-18,0.05
sh.601929,2016-06-15,0.025
sh.601929,2017-07-13,0.025
sh.601929,2018-06-28,0.025
sh.601929,2019-07-04,0.007
sh.601929,2020-07-09,0.0038
sh.601929,2021-07-16,0.0021
sh.601933,2015-07-16,0.12001
sh.601933,2016-06-03,0.15
sh.601933,2017-05-10,0.12
sh.601933,2018-05-31,0.15
sh.601933,2019-06-24,0.11
sh.601933,2020-06-18,0.13
sh.601933,2021-07-21,0.0204
sh.601933,2022-06-17,0.02
sh.601939,2015-07-01,0.301
sh.601939,2016-06-30,0.274
sh.601939,2017-06-30,0.278
sh.601939,2018-07-17,0.291
sh.601939,2019-07-10,0.306
sh.601939,2020-07-10,0.32
sh.601939,2021-07-15,0.326
sh.601939,2022-07-08,0.364
sh.601939,2023-07-14,0.389
sh.601939,2024-07-12,0.4
sh.601939,2025-01-10,0.197
sh.601939,2025-05-09,0.206
sh.601939,2025-12-11,0.1858
sh.601939,2026-07-13,0.2029
sh.601949,2018-07-16,0.088
sh.601949,2019-08-14,0.1
sh.601949,2020-08-06,0.116
sh.601949,2021-07-15,0.122
sh.601949,2022-08-11,0.129
sh.601949,2023-06-21,0.108
sh.601949,2024-07-24,0.153
sh.601949,2025-07-14,0.102
sh.601949,2026-07-23,0.102
sh.601952,2018-05-28,0.2
sh.601952,2019-05-30,0.2
sh.601952,2020-06-18,0.2
sh.601952,2021-06-28,0.21
sh.601952,2022-06-28,0.24
sh.601952,2023-06-08,0.3
sh.601952,2024-06-27,0.3
sh.601952,2024-10-30,0.06
sh.601952,2025-06-27,0.21
sh.601952,2025-10-17,0.06
sh.601952,2026-06-29,0.15
sh.601956,2021-05-24,0.1
sh.601956,2022-06-10,0.05
sh.601956,2023-06-14,0.10003
sh.601956,2024-06-14,0.2
sh.601956,2025-06-03,0.1
sh.601956,2026-06-30,0.1
sh.601958,2015-05-18,0.04
sh.601958,2018-07-04,0.04
sh.601958,2019-07-03,0.1
sh.601958,2019-10-31,0.04
sh.601958,2020-07-03,0.3
sh.601958,2021-06-25,0.25
sh.601958,2022-06-24,0.1
sh.601958,2023-07-07,0.3
sh.601958,2024-07-02,0.4
sh.601958,2025-08-08,0.4
sh.601958,2026-08-06,0.4
sh.601963,2021-07-09,0.373
sh.601963,2022-07-28,0.39
sh.601963,2023-07-20,0.395
sh.601963,2024-07-19,0.408
sh.601963,2025-01-24,0.166
sh.601963,2025-06-10,0.248
sh.601963,2026-01-07,0.1684
sh.601963,2026-07-07,0.2797
sh.601965,2015-05-29,0.1
sh.601965,2016-06-21,0.1
sh.601965,2017-07-21,0.15
sh.601965,2018-06-28,0.2
sh.601965,2019-07-11,0.25
sh.601965,2020-06-24,0.25
sh.601965,2021-07-16,0.3
sh.601965,2022-08-12,0.3
sh.601965,2023-07-26,0.3
sh.601965,2024-07-18,0.33
sh.601965,2025-01-20,0.1
sh.601965,2025-07-09,0.24
sh.601965,2025-12-17,0.1
sh.601965,2026-07-08,0.24
sh.601966,2017-06-28,0.166
sh.601966,2018-06-15,0.262
sh.601966,2019-06-25,0.3
sh.601966,2020-06-11,0.43
sh.601966,2021-06-10,0.49
sh.601966,2022-06-10,0.16
sh.601966,2023-06-15,0.06
sh.601966,2024-06-14,0.091
sh.601966,2024-09-27,0.1
sh.601966,2024-12-24,0.162
sh.601966,2025-07-10,0.07
sh.601966,2025-12-19,0.065
sh.601968,2016-05-23,0.032
sh.601968,2017-05-16,0.004
sh.601968,2018-07-18,0.005
sh.601968,2019-07-16,0.026
sh.601968,2020-07-17,0.077
sh.601968,2021-06-16,0.071
sh.601968,2022-07-20,0.12
sh.601968,2023-06-20,0.121
sh.601968,2024-06-13,0.098
sh.601968,2024-09-27,0.042
sh.601968,2025-06-12,0.032
sh.601968,2025-12-12,0.045
sh.601968,2026-06-11,0.03
sh.601969,2015-05-27,0.15
sh.601969,2016-05-09,0.03
sh.601969,2023-05-08,0.09814
sh.601969,2024-05-21,0.1
sh.601969,2024-12-25,0.02
sh.601969,2025-05-20,0.08
sh.601969,2025-09-24,0.03
sh.601969,2026-05-11,0.08
sh.601975,2026-05-27,0.027
sh.601985,2016-07-13,0.09
sh.601985,2017-07-27,0.11
sh.601985,2018-07-19,0.112
sh.601985,2019-07-19,0.12
sh.601985,2020-07-17,0.122
sh.601985,2021-07-16,0.13
sh.601985,2022-07-15,0.15
sh.601985,2023-07-14,0.17
sh.601985,2024-07-16,0.195
sh.601985,2025-07-18,0.16
sh.601985,2026-01-13,0.02
sh.601985,2026-07-17,0.16
sh.601988,2015-07-03,0.19
sh.601988,2016-06-24,0.175
sh.601988,2017-07-14,0.168
sh.601988,2018-07-13,0.176
sh.601988,2019-06-03,0.184
sh.601988,2020-07-15,0.191
sh.601988,2021-06-04,0.197
sh.601988,2022-07-15,0.221
sh.601988,2023-07-17,0.232
sh.601988,2024-07-17,0.2364
sh.601988,2025-01-23,0.1208
sh.601988,2025-04-25,0.1216
sh.601988,2025-12-11,0.1094
sh.601988,2026-07-10,0.1169
sh.601990,2019-07-30,0.1
sh.601990,2020-07-16,0.07
sh.601990,2021-07-28,0.13
sh.601990,2022-08-04,0.1
sh.601990,2023-07-20,0.1
sh.601990,2024-08-20,0.08
sh.601990,2024-12-10,0.048
sh.601990,2025-08-06,0.08
sh.601990,2025-09-19,0.05
sh.601990,2026-07-31,0.08
sh.601991,2015-08-21,0.13
sh.601991,2016-08-23,0.17
sh.601991,2018-08-27,0.09
sh.601991,2019-08-23,0.1
sh.601991,2020-08-28,0.065
sh.601991,2021-08-27,0.091
sh.601991,2023-08-25,0.029
sh.601991,2024-08-23,0.0075
sh.601991,2025-08-22,0.0621
sh.601991,2025-12-12,0.055
sh.601991,2026-08-26,0.093
sh.601992,2015-06-19,0.05
sh.601992,2016-07-06,0.03
sh.601992,2017-07-06,0.046
sh.601992,2018-07-12,0.048
sh.601992,2019-07-04,0.055
sh.601992,2020-07-09,0.12
sh.601992,2021-07-06,0.06
sh.601992,2022-07-06,0.104
sh.601992,2023-07-06,0.067
sh.601992,2024-07-26,0.025
sh.601992,2025-07-09,0.05
sh.601992,2026-07-22,0.05
sh.601995,2021-07-15,0.18
sh.601995,2022-08-19,0.3
sh.601995,2023-08-18,0.18
sh.601995,2024-08-23,0.18
sh.601995,2024-12-27,0.09
sh.601995,2025-08-22,0.09
sh.601995,2025-12-29,0.09
sh.601995,2026-08-24,0.23
sh.601996,2015-05-07,0.06
sh.601996,2016-05-06,0.06
sh.601996,2017-05-04,0.1
sh.601996,2018-05-18,0.06
sh.601996,2019-05-16,0.06
sh.601996,2020-05-25,0.06
sh.601996,2021-05-24,0.1
sh.601996,2022-05-26,0.06
sh.601996,2024-06-07,0.12
sh.601997,2017-06-14,0.26
sh.601997,2018-07-10,0.33
sh.601997,2019-06-17,0.4
sh.601997,2020-06-22,0.31
sh.601997,2021-06-23,0.3
sh.601997,2022-06-09,0.3
sh.601997,2023-06-08,0.3
sh.601997,2024-06-12,0.29
sh.601997,2025-06-06,0.29
sh.601997,2026-06-10,0.3
sh.601998,2016-07-25,0.212
sh.601998,2017-07-24,0.215
sh.601998,2018-07-03,0.261
sh.601998,2019-07-22,0.23
sh.601998,2020-07-15,0.239
sh.601998,2021-07-29,0.254
sh.601998,2022-07-28,0.302
sh.601998,2023-07-20,0.329
sh.601998,2024-07-10,0.3261
sh.601998,2024-12-11,0.1825
sh.601998,2025-07-10,0.1722
sh.601998,2025-11-21,0.188
sh.601998,2026-06-10,0.193
sh.601999,2015-08-05,0.041
sh.601999,2016-07-20,0.044
sh.601999,2017-07-13,0.047
sh.601999,2018-08-17,0.088
sh.601999,2019-07-12,0.11
sh.601999,2020-08-21,0.082
sh.601999,2021-08-25,0.085
sh.601999,2022-08-25,0.06
sh.601999,2023-08-25,0.042
sh.601999,2024-08-16,0.062
sh.601999,2025-08-21,0.06
sh.601999,2026-08-20,0.06
sh.603000,2015-07-14,0.18
sh.603000,2016-08-05,0.075
sh.603000,2017-08-09,0.045
sh.603000,2018-07-30,0.045
sh.603000,2019-07-19,0.13
sh.603000,2020-07-24,0.131
sh.603000,2021-07-23,0.161
sh.603000,2022-07-27,0.105
sh.603000,2023-07-19,0.163
sh.603000,2024-07-19,0.169
sh.603000,2025-07-18,0.132
sh.603000,2026-07-17,0.133
sh.603001,2015-06-03,0.5
sh.603001,2016-06-15,0.75
sh.603001,2017-06-20,0.6
sh.603001,2018-06-06,0.5
sh.603001,2019-06-17,0.3
sh.603001,2020-06-09,0.5
sh.603001,2021-06-07,0.5
sh.603001,2022-06-06,0.5
sh.603001,2024-09-20,0.12
sh.603001,2025-05-26,0.15
sh.603002,2015-07-06,0.0475
sh.603002,2016-06-17,0.052
sh.603002,2017-05-18,0.022
sh.603002,2018-06-08,0.064
sh.603002,2019-06-04,0.041
sh.603002,2020-06-09,0.063
sh.603002,2021-06-16,0.2475
sh.603002,2022-06-09,0.29
sh.603002,2023-06-15,0.2
sh.603002,2024-06-14,0.05
sh.603002,2025-06-13,0.02
sh.603002,2026-06-12,0.015
sh.603004,2024-07-12,0.222
sh.603004,2025-06-17,0.21
sh.603004,2026-06-01,0.2
sh.603005,2015-05-22,0.18
sh.603005,2016-05-19,0.11
sh.603005,2017-05-12,0.051
sh.603005,2018-06-21,0.085
sh.603005,2019-04-15,0.07
sh.603005,2020-05-19,0.1
sh.603005,2021-06-15,0.235
sh.603005,2022-05-20,0.283
sh.603005,2023-07-10,0.07
sh.603005,2024-05-24,0.046
sh.603005,2025-07-04,0.084
sh.603005,2026-05-18,0.12
sh.603006,2015-04-27,0.2
sh.603006,2016-05-26,0.32
sh.603006,2017-05-18,0.21
sh.603006,2020-06-23,0.12
sh.603006,2021-05-25,0.32
sh.603006,2022-06-07,0.38
sh.603006,2023-06-06,0.38
sh.603006,2024-06-04,0.28
sh.603006,2025-06-06,0.38
sh.603006,2025-09-30,0.38
sh.603006,2026-06-02,0.32
sh.603007,2017-05-25,0.145
sh.603007,2018-05-04,0.052
sh.603007,2019-06-06,0.03
sh.603007,2020-06-16,0.1
sh.603007,2021-06-18,0.01
sh.603008,2016-06-16,0.15
sh.603008,2017-07-04,0.05
sh.603008,2018-06-28,0.05
sh.603008,2020-07-21,0.05
sh.603008,2021-05-25,0.25
sh.603008,2022-07-05,0.28
sh.603008,2023-06-06,0.08
sh.603008,2024-06-06,0.5
sh.603008,2025-06-18,0.52
sh.603008,2025-11-26,0.28
sh.603009,2015-01-30,0.22
sh.603009,2016-09-28,0.23
sh.603009,2018-06-13,0.086
sh.603009,2019-06-19,0.047
sh.603009,2022-06-23,0.064
sh.603009,2023-06-05,0.04
sh.603009,2024-05-10,0.058
sh.603009,2025-05-12,0.085
sh.603009,2026-05-29,0.139
sh.603010,2015-06-16,0.13
sh.603010,2016-04-26,0.23
sh.603010,2017-04-26,0.235
sh.603010,2018-05-17,0.11
sh.603010,2019-05-28,0.15
sh.603010,2020-06-01,0.15
sh.603010,2021-04-27,0.4
sh.603010,2022-06-06,0.42
sh.603010,2023-05-17,0.2
sh.603010,2024-05-16,0.185
sh.603010,2025-05-09,0.08
sh.603010,2026-06-03,0.01
sh.603011,2015-07-10,0.1
sh.603011,2016-05-10,0.11
sh.603011,2017-05-16,0.05
sh.603011,2018-06-06,0.05
sh.603011,2019-06-28,0.11
sh.603011,2020-07-17,0.02
sh.603011,2022-09-23,0.03
sh.603012,2015-07-01,0.1
sh.603012,2016-06-15,0.07
sh.603012,2017-06-30,0.02
sh.603012,2018-06-29,0.04
sh.603012,2019-06-28,0.05
sh.603012,2020-06-17,0.07
sh.603012,2021-06-02,0.09
sh.603012,2022-06-30,0.08
sh.603012,2023-05-31,0.1
sh.603012,2024-05-30,0.15
sh.603012,2025-05-30,0.1
sh.603012,2026-06-04,0.1
sh.603013,2019-06-26,0.4
sh.603013,2020-07-03,0.5
sh.603013,2021-07-15,0.7
sh.603013,2022-06-23,0.7
sh.603013,2023-06-29,0.5
sh.603013,2024-05-13,0.4
sh.603013,2024-10-16,0.05
sh.603013,2025-06-05,0.35
sh.603013,2025-10-14,0.05
sh.603013,2026-05-22,0.35
sh.603014,2025-10-24,0.15756
sh.603014,2026-06-01,0.3608
sh.603015,2015-06-25,0.1
sh.603015,2016-06-22,0.1
sh.603015,2017-06-07,0.05
sh.603015,2018-06-05,0.18
sh.603015,2019-06-12,0.12
sh.603015,2021-06-29,0.1
sh.603015,2022-06-09,0.1
sh.603015,2023-06-15,0.05
sh.603015,2024-06-05,0.15
sh.603015,2025-06-04,0.05
sh.603015,2026-06-12,0.08
sh.603016,2017-06-27,0.34
sh.603016,2018-07-11,0.302
sh.603016,2019-07-15,0.372
sh.603016,2020-05-26,0.54
sh.603016,2021-06-04,0.54
sh.603016,2022-06-08,0.31
sh.603016,2023-06-07,0.31
sh.603016,2024-06-07,0.372
sh.603016,2025-06-18,0.473
sh.603016,2026-06-17,0.34
sh.603017,2015-04-24,0.6
sh.603017,2016-06-03,0.15
sh.603017,2017-06-05,0.135
sh.603017,2018-06-25,0.3
sh.603017,2019-07-17,0.3
sh.603017,2020-07-13,0.435
sh.603017,2021-06-29,0.625
sh.603017,2022-09-16,0.25
sh.603017,2023-10-18,0.3
sh.603017,2024-12-20,0.1
sh.603017,2025-10-13,0.2
sh.603017,2026-06-11,0.15
sh.603018,2015-06-18,0.35
sh.603018,2016-05-11,0.5
sh.603018,2017-05-05,0.31
sh.603018,2018-04-26,0.42
sh.603018,2019-05-17,0.38
sh.603018,2020-06-02,0.25
sh.603018,2021-06-10,0.25
sh.603018,2022-04-28,0.26
sh.603018,2023-06-13,0.26
sh.603018,2024-07-05,0.31
sh.603018,2025-06-18,0.1
sh.603018,2026-06-29,0.125
sh.603019,2015-06-09,0.08
sh.603019,2016-04-25,0.14
sh.603019,2017-05-11,0.08
sh.603019,2018-05-08,0.1
sh.603019,2019-04-23,0.14
sh.603019,2020-05-08,0.14
sh.603019,2021-05-21,0.14
sh.603019,2022-05-24,0.16
sh.603019,2023-06-09,0.22
sh.603019,2023-10-23,0.08
sh.603019,2024-06-06,0.17
sh.603019,2025-05-23,0.27
sh.603019,2026-02-05,0.07
sh.603019,2026-06-01,0.38
sh.603020,2015-06-09,0.3
sh.603020,2016-05-13,0.8
sh.603020,2017-06-09,0.2
sh.603020,2018-06-11,0.15
sh.603020,2019-05-30,0.11
sh.603020,2020-06-01,0.15
sh.603020,2021-06-24,0.16
sh.603020,2022-06-16,0.15
sh.603020,2023-07-07,0.06
sh.603020,2024-06-18,0.1
sh.603020,2025-07-09,0.18
sh.603020,2026-07-01,0.1
sh.603021,2016-05-18,0.2
sh.603021,2017-05-25,0.2
sh.603021,2018-04-27,0.08
sh.603021,2019-07-19,0.02
sh.603022,2016-05-31,0.122
sh.603022,2017-07-17,0.044
sh.603022,2018-07-06,0.038
sh.603022,2019-06-14,0.047
sh.603022,2023-06-13,0.055
sh.603022,2024-06-19,0.078
sh.603022,2025-06-03,0.078
sh.603022,2026-07-02,0.1
sh.603023,2016-06-15,0.15
sh.603023,2017-06-22,0.1
sh.603023,2018-06-12,0.1
sh.603023,2019-06-13,0.1
sh.603023,2020-06-09,0.1
sh.603023,2023-07-18,0.05
sh.603025,2015-06-04,0.34
sh.603025,2016-05-31,0.4
sh.603025,2017-03-03,0.45
sh.603025,2018-05-22,1.0
sh.603025,2019-05-09,0.3
sh.603025,2020-05-11,0.22
sh.603025,2021-06-10,0.22
sh.603025,2022-05-26,0.4
sh.603025,2023-06-20,0.2
sh.603025,2024-06-13,0.3
sh.603025,2025-05-23,0.35
sh.603025,2026-05-15,0.45
sh.603026,2016-08-26,0.1
sh.603026,2017-06-26,0.6
sh.603026,2018-05-21,0.6
sh.603026,2019-05-17,0.6
sh.603026,2021-06-30,0.6
sh.603026,2022-06-30,0.3
sh.603026,2023-06-30,0.3
sh.603026,2024-07-02,0.04
sh.603026,2026-05-22,0.04
sh.603027,2016-06-17,0.1
sh.603027,2017-06-07,0.188
sh.603027,2018-04-26,0.133
sh.603027,2019-05-23,0.221
sh.603027,2020-06-11,0.128
sh.603027,2021-06-18,0.093
sh.603027,2022-06-22,0.084
sh.603027,2023-06-20,0.108
sh.603027,2024-03-18,0.2
sh.603027,2024-06-11,0.3
sh.603027,2025-07-30,0.5
sh.603027,2025-10-23,0.1
sh.603027,2026-07-23,0.18
sh.603028,2017-06-08,0.043
sh.603028,2018-06-06,0.033
sh.603028,2019-07-10,0.023
sh.603028,2020-06-29,0.02
sh.603028,2021-06-24,0.075
sh.603028,2022-07-08,0.0608
sh.603028,2024-06-27,0.03417
sh.603029,2017-06-02,0.091
sh.603029,2018-05-15,0.07
sh.603029,2019-06-12,0.1
sh.603029,2020-06-10,0.099
sh.603029,2021-06-10,0.075
sh.603029,2022-05-27,0.11
sh.603029,2023-06-09,0.142
sh.603029,2024-05-20,0.17
sh.603029,2025-06-04,0.172
sh.603029,2026-06-16,0.185
sh.603030,2015-06-12,0.05
sh.603030,2016-04-25,0.06
sh.603030,2017-06-23,0.06
sh.603030,2018-08-14,0.035
sh.603030,2019-06-24,0.02
sh.603030,2020-07-16,0.04
sh.603030,2021-06-25,0.03
sh.603031,2017-07-10,0.171
sh.603031,2018-06-07,0.15
sh.603031,2024-04-19,0.45
sh.603031,2025-04-25,0.24
sh.603031,2026-02-06,0.12
sh.603031,2026-04-29,0.12
sh.603032,2017-07-07,0.1
sh.603032,2018-06-22,0.061
sh.603032,2019-07-12,0.06
sh.603032,2025-07-08,0.056
sh.603032,2026-06-04,0.043
sh.603033,2017-06-23,0.3
sh.603033,2018-05-21,0.15
sh.603033,2019-05-29,0.13
sh.603033,2020-06-04,0.23
sh.603033,2021-06-08,0.15
sh.603033,2024-07-19,0.05
sh.603035,2017-06-28,0.25
sh.603035,2018-07-10,0.246
sh.603035,2019-07-18,0.375
sh.603035,2020-07-16,0.285
sh.603035,2021-05-28,0.3164
sh.603035,2022-06-15,0.3496
sh.603035,2023-06-15,0.404
sh.603035,2024-06-06,0.4312
sh.603035,2025-06-20,0.34604
sh.603035,2026-06-09,0.16378
sh.603036,2017-05-25,0.1
sh.603036,2018-06-27,0.054
sh.603036,2019-06-27,0.058
sh.603036,2020-06-19,0.12
sh.603036,2021-06-16,0.15
sh.603036,2022-06-01,0.12
sh.603036,2023-05-31,0.19
sh.603036,2024-06-07,0.2
sh.603036,2025-05-23,0.2
sh.603036,2026-05-27,0.22
sh.603037,2017-06-23,0.7
sh.603037,2018-07-05,0.7
sh.603037,2019-07-05,0.75
sh.603037,2020-07-07,0.55
sh.603037,2021-07-07,0.6
sh.603037,2022-07-13,0.6
sh.603037,2023-06-30,0.6
sh.603037,2024-06-28,0.5
sh.603037,2025-06-23,0.35
sh.603037,2026-06-12,0.2
sh.603038,2017-08-23,0.45
sh.603038,2018-05-14,0.28
