code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,score,ret5,shrink,gap,priority
sz.000155,2020-01-06,5.1662,2020-01-08,5.4245,TP,3,0.05,0.046913,0.1322,0.0117,0.6521,0.0023,0.1322
sh.603006,2020-01-06,22.7202,2020-01-08,23.8562,TP,3,0.05,0.046913,0.1321,-0.0431,0.7343,0.0063,0.1321
sh.600515,2020-01-06,8.5013,2020-01-06,8.9264,TP,1,0.05,0.046913,0.1315,-0.0022,0.6746,-0.0178,0.1315
sz.000561,2020-01-06,14.8514,2020-01-13,15.034,TIME,6,0.012295,0.009274,0.1202,-0.0189,0.7279,0.0097,0.1202
sz.002494,2020-01-07,15.3981,2020-01-07,16.168,TP,1,0.05,0.046912,0.1677,-0.0498,0.6555,-0.0035,0.1677
sz.002365,2020-01-07,31.4453,2020-01-14,32.4596,TIME,6,0.032258,0.029202,0.1656,-0.0072,0.5969,0.0,0.1656
sh.603101,2020-01-07,12.815,2020-01-08,12.4306,SL,2,-0.03,-0.032947,0.1453,-0.0109,0.6531,-0.0044,0.1453
sz.002455,2020-01-07,36.965,2020-01-10,35.8561,SL,4,-0.03,-0.032947,0.1347,0.0425,0.5994,0.0049,0.1347
sh.601068,2020-01-07,5.5657,2020-01-13,5.3987,SL,5,-0.03,-0.032948,0.1291,-0.009,0.6907,0.0036,0.1291
sh.600629,2020-01-07,48.4142,2020-01-14,49.0781,TIME,6,0.013714,0.01069,0.1231,-0.0256,0.7306,0.0,0.1231
sh.600743,2020-01-07,30.6764,2020-01-13,29.7561,SL,5,-0.03,-0.032948,0.1222,-0.0079,0.7064,0.004,0.1222
sh.600962,2020-01-07,11.6077,2020-01-14,11.5796,TIME,6,-0.002415,-0.005411,0.1206,0.0185,0.6708,0.0049,0.1206
sh.600370,2020-01-08,16.2935,2020-01-13,15.8047,SL,4,-0.03,-0.032947,0.273,-0.0559,0.4012,-0.0033,0.273
sh.603089,2020-01-08,21.1501,2020-01-08,22.2076,TP,1,0.05,0.046912,0.1971,-0.0594,0.5963,-0.0007,0.1971
sh.600137,2020-01-08,18.8294,2020-01-15,19.0723,TIME,6,0.012903,0.009881,0.1958,-0.065,0.608,-0.0108,0.1958
sz.002067,2020-01-08,9.1649,2020-01-15,9.6231,TP,6,0.05,0.046913,0.1608,0.006,0.589,-0.0059,0.1608
sz.002442,2020-01-08,14.0242,2020-01-08,13.6035,SL,1,-0.03,-0.032948,0.1581,-0.0509,0.6811,-0.0107,0.1581
sz.002749,2020-01-08,68.0275,2020-01-08,65.9866,SL,1,-0.03,-0.032947,0.1529,-0.018,0.6447,-0.004,0.1529
sh.603099,2020-01-08,9.7878,2020-01-15,9.7164,TIME,6,-0.007299,-0.010286,0.1489,-0.0183,0.6552,-0.0072,0.1489
sz.002809,2020-01-08,28.9112,2020-01-08,28.0439,SL,1,-0.03,-0.032948,0.1453,-0.036,0.6907,0.0027,0.1453
sz.002514,2020-01-09,37.8338,2020-01-15,36.6987,SL,5,-0.03,-0.032948,0.2077,-0.0293,0.5248,0.0089,0.2077
sz.002589,2020-01-09,68.6753,2020-01-16,67.449,TIME,6,-0.017857,-0.020826,0.2047,-0.0572,0.5742,0.0041,0.2047
sz.000078,2020-01-09,36.3112,2020-01-16,35.8111,TIME,6,-0.013774,-0.01675,0.2044,-0.0349,0.5412,0.0083,0.2044
sh.603527,2020-01-09,16.3466,2020-01-16,16.7351,TIME,6,0.023768,0.020726,0.1986,-0.0431,0.5682,0.0035,0.1986
sh.603938,2020-01-09,21.3638,2020-01-09,22.432,TP,1,0.05,0.046912,0.1667,0.0019,0.5805,-0.0122,0.1667
sh.600819,2020-01-09,12.2062,2020-01-16,11.9829,TIME,6,-0.018293,-0.021261,0.1608,-0.0413,0.6599,0.0082,0.1608
sh.603876,2020-01-09,15.9453,2020-01-10,15.467,SL,2,-0.03,-0.032948,0.1535,-0.0069,0.6266,0.0025,0.1535
sz.000429,2020-01-09,22.3186,2020-01-16,22.5084,TIME,6,0.008505,0.005491,0.1535,-0.0024,0.6198,-0.0012,0.1535
sh.603880,2020-01-10,19.2596,2020-01-10,18.6818,SL,1,-0.03,-0.032948,0.311,-0.1384,0.4301,0.0099,0.311
sz.000514,2020-01-10,24.1405,2020-01-17,23.4163,SL,6,-0.03,-0.032948,0.267,-0.0759,0.4463,0.0,0.267
sh.603196,2020-01-10,9.7598,2020-01-10,9.467,SL,1,-0.03,-0.032947,0.2249,-0.1469,0.6582,-0.0021,0.2249
sz.002875,2020-01-10,21.8672,2020-01-13,21.2112,SL,2,-0.03,-0.032947,0.219,-0.0492,0.5263,0.0091,0.219
sh.600116,2020-01-10,35.9483,2020-01-17,36.0859,TIME,6,0.003827,0.00082,0.2117,0.0289,0.4275,0.0,0.2117
sz.002915,2020-01-10,27.1972,2020-01-16,28.5571,TP,5,0.05,0.046912,0.2008,-0.0015,0.5003,-0.0004,0.2008
sh.600789,2020-01-10,16.8552,2020-01-17,17.698,TP,6,0.05,0.046912,0.1987,-0.0383,0.5605,0.0027,0.1987
sh.603822,2020-01-10,28.2056,2020-01-16,27.3594,SL,5,-0.03,-0.032948,0.1984,-0.0132,0.5239,0.0,0.1984
sh.600688,2020-01-13,10.3823,2020-01-20,10.2795,TIME,6,-0.009901,-0.012884,0.2762,-0.024,0.3455,-0.0049,0.2762
sh.600108,2020-01-13,21.9577,2020-01-20,21.5905,TIME,6,-0.016722,-0.019693,0.2638,-0.0386,0.3984,0.0,0.2638
sh.600683,2020-01-13,23.707,2020-01-16,22.9958,SL,4,-0.03,-0.032947,0.2628,-0.0538,0.4236,-0.0068,0.2628
sz.002391,2020-01-13,47.0186,2020-01-20,47.1836,TIME,6,0.003509,0.000503,0.2628,-0.015,0.3656,0.0,0.2628
sh.600834,2020-01-13,21.4968,2020-01-20,21.6784,TIME,6,0.008451,0.005436,0.2522,-0.0327,0.4186,0.0,0.2522
sz.002482,2020-01-13,40.9189,2020-01-16,39.6914,SL,4,-0.03,-0.032948,0.2305,-0.0341,0.475,0.0062,0.2305
sh.600251,2020-01-13,36.6982,2020-01-20,35.5972,SL,6,-0.03,-0.032948,0.2215,-0.0139,0.4671,0.0035,0.2215
sh.603077,2020-01-13,20.919,2020-01-20,20.64,TIME,6,-0.013333,-0.01631,0.2172,-0.0132,0.4768,0.0,0.2172
sz.002170,2020-01-14,28.9913,2020-01-14,30.4409,TP,1,0.05,0.046912,0.2895,-0.1075,0.4376,0.0084,0.2895
sz.000637,2020-01-14,56.9808,2020-01-21,55.4713,TIME,6,-0.02649,-0.029444,0.266,-0.0423,0.3984,0.0,0.266
sz.002828,2020-01-14,20.2399,2020-01-21,19.6327,SL,6,-0.03,-0.032948,0.2568,-0.0894,0.4922,-0.0051,0.2568
sh.600777,2020-01-14,56.4396,2020-01-21,54.7464,SL,6,-0.03,-0.032947,0.2519,-0.0526,0.4493,-0.0093,0.2519
sh.601952,2020-01-14,9.8801,2020-01-17,9.5837,SL,4,-0.03,-0.032948,0.2394,-0.066,0.5006,0.0069,0.2394
sh.600981,2020-01-14,13.9771,2020-01-21,13.5578,SL,6,-0.03,-0.032947,0.2369,-0.0762,0.522,0.0,0.2369
sz.000819,2020-01-14,42.6175,2020-01-17,41.339,SL,4,-0.03,-0.032947,0.2359,-0.0416,0.4728,0.0012,0.2359
sh.600596,2020-01-14,63.7348,2020-01-21,61.8228,SL,6,-0.03,-0.032948,0.2343,-0.041,0.4757,0.004,0.2343
sz.002712,2020-01-15,42.1269,2020-01-17,40.8631,SL,3,-0.03,-0.032948,0.2351,-0.0758,0.5259,0.005,0.2351
sh.600053,2020-01-15,62.5093,2020-01-16,60.634,SL,2,-0.03,-0.032947,0.2005,-0.1221,0.682,0.0004,0.2005
sz.000718,2020-01-15,28.027,2020-01-16,27.1862,SL,2,-0.03,-0.032948,0.1915,-0.0233,0.5561,0.0,0.1915
sz.000717,2020-01-15,15.7133,2020-01-20,15.2419,SL,4,-0.03,-0.032948,0.1802,-0.0631,0.6442,-0.0063,0.1802
sz.002483,2020-01-15,13.0179,2020-01-17,13.6688,TP,3,0.05,0.046912,0.18,-0.0414,0.6122,0.0048,0.18
sz.000690,2020-01-15,193.5964,2020-01-22,192.025,TIME,6,-0.008117,-0.011103,0.1787,-0.048,0.6253,0.0016,0.1787
sh.601375,2020-01-15,5.8012,2020-01-22,5.8115,TIME,6,0.001779,-0.001224,0.1748,-0.0326,0.6118,-0.0035,0.1748
sz.002824,2020-01-15,17.1597,2020-01-16,18.0177,TP,2,0.05,0.046913,0.1721,-0.0166,0.5947,0.0062,0.1721
sz.002389,2020-01-16,79.5162,2020-01-22,76.9928,SL,5,-0.031734,-0.034678,0.2644,-0.1481,0.5612,0.0031,0.2644
sz.000554,2020-01-16,24.809,2020-01-22,24.0648,SL,5,-0.03,-0.032947,0.256,-0.1016,0.5125,0.0,0.256
sz.000821,2020-01-16,13.1858,2020-01-22,12.7902,SL,5,-0.03,-0.032947,0.2532,-0.0889,0.5003,0.0,0.2532
sz.000506,2020-01-16,6.4887,2020-01-16,6.294,SL,1,-0.03,-0.032947,0.2482,-0.0867,0.5095,0.0034,0.2482
sh.600316,2020-01-16,62.2677,2020-01-20,65.3811,TP,3,0.05,0.046913,0.2464,-0.098,0.531,0.0007,0.2464
sh.600841,2020-01-16,16.707,2020-01-20,16.2057,SL,3,-0.03,-0.032947,0.2447,-0.0081,0.4003,0.0014,0.2447
sz.002731,2020-01-16,13.6106,2020-01-21,13.2022,SL,4,-0.03,-0.032947,0.232,-0.0794,0.5393,0.0025,0.232
sh.603050,2020-01-16,16.0757,2020-01-21,15.5935,SL,4,-0.03,-0.032948,0.2278,-0.0937,0.5711,0.0039,0.2278
sz.002026,2020-01-17,15.2414,2020-01-22,14.7842,SL,4,-0.03,-0.032948,0.3043,-0.0929,0.3787,0.0019,0.3043
sh.600367,2020-01-17,24.1628,2020-02-03,21.4503,SL,6,-0.112258,-0.115062,0.2895,-0.0774,0.3923,0.0,0.2895
sz.002227,2020-01-17,25.5109,2020-01-22,24.7456,SL,4,-0.03,-0.032947,0.2567,-0.0834,0.4834,-0.0008,0.2567
sz.000510,2020-01-17,44.1757,2020-01-17,42.8504,SL,1,-0.03,-0.032948,0.2507,-0.0559,0.457,0.0088,0.2507
sz.002598,2020-01-17,14.8247,2020-02-03,13.157,SL,6,-0.1125,-0.115303,0.2388,-0.0764,0.5175,-0.0016,0.2388
sh.600626,2020-01-17,49.8009,2020-01-20,52.2909,TP,2,0.05,0.046913,0.2244,-0.0477,0.5106,0.0016,0.2244
sz.002441,2020-01-17,39.7495,2020-02-03,36.0159,SL,6,-0.093929,-0.096765,0.222,-0.0584,0.5327,0.0034,0.222
sz.002047,2020-01-17,15.3121,2020-01-22,14.8528,SL,4,-0.03,-0.032947,0.2217,-0.0302,0.491,0.0033,0.2217
sz.002350,2020-01-20,26.3901,2020-01-22,25.5984,SL,3,-0.03,-0.032947,0.2973,-0.0909,0.3932,-0.0033,0.2973
sh.601010,2020-01-20,14.583,2020-01-22,14.1455,SL,3,-0.03,-0.032948,0.2895,-0.12,0.4563,-0.003,0.2895
sh.600130,2020-01-20,16.6932,2020-01-21,16.1924,SL,2,-0.03,-0.032948,0.2819,-0.0903,0.4307,-0.0026,0.2819
sh.600163,2020-01-20,6.0982,2020-01-23,5.9152,SL,4,-0.03,-0.032947,0.2568,-0.1054,0.5162,-0.0086,0.2568
sh.603817,2020-01-20,6.7427,2020-01-23,6.5404,SL,4,-0.03,-0.032948,0.2441,-0.0403,0.4501,-0.0015,0.2441
sh.600403,2020-01-20,16.1688,2020-01-21,15.6837,SL,2,-0.03,-0.032948,0.2362,-0.0246,0.4462,0.0025,0.2362
sz.002419,2020-01-20,40.5075,2020-01-22,39.2476,SL,3,-0.031103,-0.034048,0.2342,-0.0635,0.5099,0.0,0.2342
sh.600335,2020-01-20,23.6804,2020-01-22,22.97,SL,3,-0.03,-0.032947,0.2251,-0.0212,0.469,0.0,0.2251
sh.603767,2020-01-21,11.2971,2020-01-22,10.9582,SL,2,-0.03,-0.032947,0.2842,-0.0535,0.3698,-0.0026,0.2842
sz.002277,2020-01-21,24.1415,2020-01-23,23.4173,SL,3,-0.03,-0.032947,0.276,-0.1375,0.5162,-0.0154,0.276
sh.603607,2020-01-21,32.0439,2020-01-22,31.0826,SL,2,-0.03,-0.032948,0.229,-0.0457,0.4961,-0.0004,0.229
sh.603773,2020-01-21,38.1191,2020-01-23,36.9755,SL,3,-0.03,-0.032947,0.2213,-0.1152,0.6196,-0.0059,0.2213
sz.000881,2020-01-21,28.854,2020-01-21,27.9884,SL,1,-0.03,-0.032947,0.2143,0.0108,0.4481,-0.0053,0.2143
sh.600419,2020-01-21,30.373,2020-01-22,29.4619,SL,2,-0.03,-0.032947,0.2123,-0.0256,0.5077,0.0,0.2123
sh.600722,2020-01-21,22.0735,2020-01-22,21.326,SL,2,-0.033865,-0.036805,0.2081,-0.0363,0.5343,-0.004,0.2081
sz.002877,2020-01-21,23.9611,2020-01-22,23.2218,SL,2,-0.030857,-0.033803,0.2056,-0.0256,0.5245,0.0,0.2056
sz.002842,2020-01-22,32.0031,2020-02-03,28.3157,SL,3,-0.115219,-0.118018,0.2787,-0.0952,0.446,0.0035,0.2787
sh.603855,2020-01-22,10.5147,2020-02-03,9.2687,SL,3,-0.118503,-0.121296,0.2415,-0.0426,0.4601,-0.0052,0.2415
sh.603959,2020-01-22,19.4596,2020-01-22,18.8758,SL,1,-0.03,-0.032947,0.2394,-0.0428,0.4657,-0.0041,0.2394
sz.002238,2020-01-22,18.6672,2020-01-23,18.1072,SL,2,-0.03,-0.032947,0.2366,-0.0747,0.5206,-0.0024,0.2366
sh.603657,2020-01-22,25.731,2020-02-03,23.4779,SL,3,-0.087565,-0.090412,0.2355,-0.0399,0.4712,-0.0095,0.2355
sz.002805,2020-01-22,19.3944,2020-01-22,20.3641,TP,1,0.05,0.046913,0.2313,-0.1083,0.5842,-0.0062,0.2313
sz.002347,2020-01-22,16.7477,2020-01-23,16.2452,SL,2,-0.03,-0.032948,0.2237,-0.0763,0.5552,-0.0045,0.2237
sh.601886,2020-01-22,17.4399,2020-02-03,15.8957,SL,3,-0.088542,-0.091387,0.2102,-0.0039,0.4803,-0.009,0.2102
sh.603889,2020-01-23,24.9189,2020-02-03,22.249,SL,2,-0.107143,-0.109955,0.2496,-0.0726,0.4848,0.0,0.2496
sh.603196,2020-01-23,9.0145,2020-01-23,8.7441,SL,1,-0.03,-0.032948,0.249,-0.1786,0.6454,0.0,0.249
sz.002067,2020-01-23,9.274,2020-01-23,8.9958,SL,1,-0.03,-0.032948,0.2454,-0.0656,0.4848,-0.0058,0.2454
sz.000815,2020-01-23,18.8501,2020-01-23,18.2846,SL,1,-0.03,-0.032948,0.2281,-0.0348,0.4819,0.0,0.2281
sh.603165,2020-01-23,25.6458,2020-02-03,22.7002,SL,2,-0.114857,-0.117656,0.2269,-0.0321,0.481,-0.0157,0.2269
sh.600785,2020-01-23,69.3236,2020-01-23,67.2439,SL,1,-0.03,-0.032948,0.226,-0.0794,0.5541,-0.0092,0.226
sh.600797,2020-01-23,94.9521,2020-01-23,92.1036,SL,1,-0.03,-0.032948,0.2087,-0.1151,0.6509,-0.0132,0.2087
sh.600075,2020-01-23,45.5517,2020-01-23,44.1852,SL,1,-0.03,-0.032947,0.205,-0.1207,0.6687,-0.0174,0.205
sh.603506,2020-02-04,29.5615,2020-02-04,31.0395,TP,1,0.05,0.046912,0.3953,-0.2025,0.3156,-0.0278,0.3953
sh.600452,2020-02-04,34.1365,2020-02-04,35.8433,TP,1,0.05,0.046913,0.3754,-0.1738,0.3221,-0.0456,0.3754
sh.600764,2020-02-04,153.1708,2020-02-04,160.8293,TP,1,0.05,0.046912,0.3592,-0.1464,0.3214,-0.0334,0.3592
sz.000887,2020-02-04,51.3173,2020-02-04,53.8832,TP,1,0.05,0.046913,0.3574,-0.1473,0.3273,-0.0447,0.3574
sh.601677,2020-02-04,10.623,2020-02-04,11.1541,TP,1,0.05,0.046913,0.3406,-0.138,0.3557,-0.043,0.3406
sh.601163,2020-02-04,13.792,2020-02-04,14.4816,TP,1,0.05,0.046913,0.3339,-0.1414,0.3773,-0.041,0.3339
sz.002406,2020-02-04,17.4579,2020-02-04,18.3308,TP,1,0.05,0.046912,0.3331,-0.1678,0.419,-0.0499,0.3331
sz.000789,2020-02-04,40.3943,2020-02-04,42.4141,TP,1,0.05,0.046913,0.3309,-0.1431,0.3873,-0.0438,0.3309
sh.603966,2020-02-05,11.7416,2020-02-10,12.3287,TP,4,0.05,0.046913,0.2799,-0.2155,0.6234,0.0068,0.2799
sh.603359,2020-02-05,22.22,2020-02-07,23.331,TP,3,0.05,0.046912,0.1776,-0.118,0.7331,-0.0026,0.1776
sh.600665,2020-02-06,10.193,2020-02-13,10.32,TIME,6,0.012461,0.009439,0.1965,-0.1157,0.6823,0.0,0.1965
sz.002042,2020-02-07,34.745,2020-02-14,34.4822,TIME,6,-0.007564,-0.010551,0.1916,-0.0961,0.6651,-0.0105,0.1916
sh.603628,2020-02-07,7.2088,2020-02-10,7.5692,TP,2,0.05,0.046913,0.1913,-0.1213,0.7038,-0.0028,0.1913
sh.600814,2020-02-07,21.8266,2020-02-14,22.0564,TIME,6,0.010526,0.007508,0.1751,-0.0627,0.6563,-0.0063,0.1751
sh.600403,2020-02-07,14.2188,2020-02-11,14.9297,TP,3,0.05,0.046913,0.1714,-0.0838,0.6971,0.0,0.1714
sh.600461,2020-02-07,20.7749,2020-02-14,20.8415,TIME,6,0.003205,0.0002,0.1696,-0.0617,0.6685,0.0,0.1696
sh.603877,2020-02-07,15.8675,2020-02-10,16.6609,TP,2,0.05,0.046913,0.1693,-0.0964,0.7213,-0.0007,0.1693
sh.603558,2020-02-07,38.4029,2020-02-14,40.3231,TP,6,0.05,0.046912,0.1529,-0.0846,0.7447,-0.0101,0.1529
sh.603578,2020-02-07,20.9548,2020-02-10,22.0026,TP,2,0.05,0.046913,0.1322,-0.0495,0.7437,-0.0158,0.1322
sh.600629,2020-02-10,41.4979,2020-02-17,43.5451,TIME,6,0.049333,0.046247,0.2366,-0.0952,0.5513,-0.0013,0.2366
sz.000668,2020-02-10,30.3398,2020-02-17,31.6214,TIME,6,0.042241,0.039167,0.2097,-0.1563,0.7103,0.0043,0.2097
sz.000541,2020-02-10,108.1251,2020-02-17,109.0375,TIME,6,0.008439,0.005424,0.2003,-0.0745,0.611,0.0042,0.2003
sh.600284,2020-02-10,15.4208,2020-02-17,15.9752,TIME,6,0.035948,0.032885,0.1917,-0.0752,0.6337,-0.0049,0.1917
sh.600841,2020-02-10,14.1192,2020-02-13,14.8683,TP,4,0.053055,0.049962,0.1913,-0.1076,0.6832,0.0,0.1913
sz.002760,2020-02-10,17.2743,2020-02-17,17.7765,TIME,6,0.02907,0.026019,0.1827,-0.0533,0.6231,-0.0023,0.1827
sz.000937,2020-02-10,18.8631,2020-02-17,19.8063,TP,6,0.05,0.046913,0.1719,-0.0814,0.6924,-0.0063,0.1719
sz.000599,2020-02-10,13.8717,2020-02-17,14.4121,TIME,6,0.038961,0.035893,0.1717,-0.0918,0.7084,-0.0026,0.1717
sz.000705,2020-02-11,33.2887,2020-02-14,32.29,SL,4,-0.03,-0.032948,0.2377,-0.1067,0.5658,0.0081,0.2377
sz.000952,2020-02-11,10.3693,2020-02-14,10.8878,TP,4,0.05,0.046913,0.2239,-0.0787,0.5583,-0.002,0.2239
sz.000766,2020-02-11,21.904,2020-02-11,22.9992,TP,1,0.05,0.046913,0.216,-0.0231,0.4947,-0.0103,0.216
sh.603007,2020-02-11,15.6604,2020-02-14,15.1906,SL,4,-0.03,-0.032947,0.2021,0.0,0.4948,0.0049,0.2021
sz.002737,2020-02-11,70.482,2020-02-13,68.3675,SL,3,-0.03,-0.032948,0.1987,-0.0251,0.5409,0.0006,0.1987
sz.002424,2020-02-11,100.2356,2020-02-13,97.2285,SL,3,-0.03,-0.032948,0.1938,-0.0276,0.5569,0.0,0.1938
sz.002622,2020-02-11,19.4708,2020-02-13,20.8657,TP,3,0.071642,0.068516,0.1928,0.0372,0.4622,0.0,0.1928
sh.600998,2020-02-11,16.7468,2020-02-13,16.2444,SL,3,-0.03,-0.032948,0.1916,-0.0474,0.5922,-0.0092,0.1916
sh.603567,2020-02-12,28.6899,2020-02-19,27.8292,SL,6,-0.03,-0.032947,0.2791,-0.0812,0.424,-0.0072,0.2791
sh.600527,2020-02-12,41.4771,2020-02-19,43.551,TP,6,0.05,0.046912,0.2703,-0.2018,0.6269,-0.011,0.2703
sh.600753,2020-02-12,22.0749,2020-02-19,22.3639,TIME,6,0.013091,0.010068,0.2343,-0.0179,0.4411,0.0,0.2343
sh.603991,2020-02-12,15.9266,2020-02-19,16.2303,TIME,6,0.019072,0.016038,0.194,0.0431,0.4504,0.0,0.194
sh.603733,2020-02-12,15.8888,2020-02-19,16.0016,TIME,6,0.007101,0.004089,0.1861,-0.0447,0.6018,-0.0077,0.1861
sh.600337,2020-02-12,46.7955,2020-02-18,49.1352,TP,5,0.05,0.046912,0.1849,0.0296,0.4934,0.0024,0.1849
sh.600249,2020-02-12,13.5218,2020-02-19,13.5883,TIME,6,0.004914,0.001905,0.1784,0.0251,0.5164,-0.0025,0.1784
sh.600056,2020-02-12,108.1819,2020-02-13,104.9365,SL,2,-0.03,-0.032947,0.1715,0.0132,0.5515,-0.0065,0.1715
sh.600833,2020-02-13,289.7983,2020-02-13,304.2882,TP,1,0.05,0.046913,0.3019,-0.0985,0.393,-0.001,0.3019
sh.603306,2020-02-13,28.549,2020-02-18,29.9764,TP,4,0.05,0.046913,0.2474,-0.0234,0.4166,0.0007,0.2474
sz.000950,2020-02-13,12.384,2020-02-13,12.0125,SL,1,-0.03,-0.032948,0.2038,-0.0702,0.5959,0.0,0.2038
sz.002862,2020-02-13,20.4783,2020-02-20,21.1834,TIME,6,0.034432,0.031372,0.2022,0.0454,0.4263,-0.0073,0.2022
sz.002382,2020-02-13,106.9905,2020-02-13,103.7808,SL,1,-0.03,-0.032947,0.1914,-0.081,0.6431,0.0055,0.1914
sh.600400,2020-02-13,38.0031,2020-02-13,36.863,SL,1,-0.03,-0.032947,0.1883,-0.1082,0.6914,0.0074,0.1883
sh.601177,2020-02-13,8.5951,2020-02-14,8.2984,SL,2,-0.034524,-0.037463,0.1856,0.05,0.4609,0.0,0.1856
sh.600500,2020-02-13,37.6824,2020-02-13,36.5519,SL,1,-0.03,-0.032947,0.1853,0.0226,0.5029,0.0051,0.1853
sh.600229,2020-02-14,9.2568,2020-02-17,9.7197,TP,2,0.05,0.046912,0.2731,-0.189,0.6007,0.0064,0.2731
sh.603669,2020-02-14,17.0777,2020-02-21,17.3819,TIME,6,0.017812,0.014781,0.2387,-0.1674,0.6543,0.0064,0.2387
sh.600479,2020-02-14,83.207,2020-02-19,87.3674,TP,4,0.05,0.046913,0.2361,-0.1372,0.6155,0.0,0.2361
sz.000930,2020-02-14,35.2998,2020-02-17,37.0648,TP,2,0.05,0.046912,0.2295,-0.1163,0.6008,-0.0013,0.2295
sh.603637,2020-02-14,25.9788,2020-02-21,25.944,TIME,6,-0.001338,-0.004335,0.2233,0.0088,0.4287,0.0013,0.2233
sz.002437,2020-02-14,44.3735,2020-02-21,45.4829,TIME,6,0.025,0.021956,0.2205,-0.1195,0.628,0.0,0.2205
sh.603177,2020-02-14,8.9594,2020-02-21,9.2732,TIME,6,0.035028,0.031967,0.2092,-0.0199,0.5068,-0.0023,0.2092
sz.002566,2020-02-14,22.0574,2020-02-21,24.2326,TP,6,0.098611,0.095439,0.2085,-0.1123,0.6474,0.0014,0.2085
sh.601678,2020-02-17,20.3868,2020-02-18,21.4062,TP,2,0.05,0.046913,0.3122,-0.147,0.4399,-0.0059,0.3122
sh.603330,2020-02-17,26.8524,2020-02-18,28.195,TP,2,0.05,0.046913,0.307,-0.0698,0.3371,-0.0014,0.307
sz.002788,2020-02-17,22.4127,2020-02-19,23.5333,TP,3,0.05,0.046913,0.2916,-0.1065,0.4308,-0.0023,0.2916
sz.000813,2020-02-17,15.7925,2020-02-18,16.5821,TP,2,0.05,0.046912,0.2855,-0.1522,0.5145,0.0018,0.2855
sz.002589,2020-02-17,66.6,2020-02-21,61.4116,SL,5,-0.077904,-0.080767,0.2823,-0.1222,0.4774,0.0028,0.2823
sz.000635,2020-02-17,23.8698,2020-02-24,25.0633,TP,6,0.05,0.046912,0.2813,-0.1287,0.4898,0.0,0.2813
sh.600250,2020-02-17,11.1125,2020-02-18,11.6681,TP,2,0.05,0.046913,0.2619,-0.0988,0.4934,0.0076,0.2619
sh.600409,2020-02-17,29.4874,2020-02-24,30.9617,TP,6,0.05,0.046912,0.2566,-0.1506,0.5845,-0.0049,0.2566
sh.600448,2020-02-18,7.1468,2020-02-20,6.9324,SL,3,-0.03,-0.032948,0.2538,-0.1501,0.5907,0.0019,0.2538
sz.002742,2020-02-18,27.3672,2020-02-25,28.7356,TP,6,0.05,0.046913,0.2214,-0.0916,0.584,0.0017,0.2214
sz.002614,2020-02-18,50.1439,2020-02-21,53.9355,TP,4,0.075614,0.072482,0.197,-0.081,0.629,0.0028,0.197
sh.600493,2020-02-18,10.3053,2020-02-25,9.9961,SL,6,-0.03,-0.032948,0.185,-0.0547,0.6197,0.0019,0.185
sh.603199,2020-02-18,22.6276,2020-02-20,23.759,TP,3,0.05,0.046913,0.164,-0.0546,0.6719,0.005,0.164
sh.600080,2020-02-18,23.6554,2020-02-24,24.8382,TP,5,0.05,0.046913,0.147,-0.0774,0.7485,0.0016,0.147
sz.000719,2020-02-18,24.4437,2020-02-21,25.6659,TP,4,0.05,0.046913,0.1331,-0.0515,0.7444,0.0026,0.1331
sh.600488,2020-02-18,24.3502,2020-02-20,23.6197,SL,3,-0.03,-0.032948,0.1324,-0.0346,0.7209,0.0063,0.1324
sz.002646,2020-02-19,10.9452,2020-02-26,10.9777,TIME,6,0.00297,-3.5e-05,0.1851,-0.0425,0.6009,-0.0049,0.1851
sh.600569,2020-02-19,4.4477,2020-02-25,4.3143,SL,5,-0.03,-0.032948,0.177,-0.0531,0.637,-0.0043,0.177
sh.600379,2020-02-19,11.5255,2020-02-25,11.1797,SL,5,-0.03,-0.032947,0.1397,-0.0112,0.6675,0.0019,0.1397
sh.600156,2020-02-19,6.3217,2020-02-21,6.6378,TP,3,0.05,0.046913,0.1295,0.0088,0.6631,-0.0109,0.1295
sz.002154,2020-02-19,34.7188,2020-02-25,36.4547,TP,5,0.05,0.046913,0.121,-0.0262,0.7368,0.0,0.121
sh.600843,2020-02-19,13.2015,2020-02-20,12.7983,SL,2,-0.030544,-0.033491,0.1175,-0.022,0.7392,-0.0013,0.1175
sz.002327,2020-02-19,63.7285,2020-02-26,64.2958,TIME,6,0.008902,0.005886,0.0988,0.012,0.7349,-0.0015,0.0988
sz.000530,2020-02-19,26.4332,2020-02-20,27.7548,TP,2,0.05,0.046912,0.0984,0.0159,0.7302,-0.0026,0.0984
sz.000020,2020-02-20,16.7027,2020-02-26,17.5379,TP,5,0.05,0.046912,0.2695,-0.1222,0.5095,-0.007,0.2695
sz.002498,2020-02-20,22.8207,2020-02-21,23.9617,TP,2,0.05,0.046912,0.1842,-0.04,0.5996,0.0069,0.1842
sh.603319,2020-02-20,25.4024,2020-02-20,26.6725,TP,1,0.05,0.046913,0.1812,-0.0256,0.5854,-0.0073,0.1812
sz.000899,2020-02-20,11.8882,2020-02-27,11.8099,TIME,6,-0.006579,-0.009567,0.1534,-0.0152,0.6393,0.0022,0.1534
sz.002376,2020-02-20,56.8673,2020-02-21,59.7107,TP,2,0.05,0.046913,0.1463,-0.0184,0.6619,0.0008,0.1463
