code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sh.600234,2024-02-23,5.62,2024-02-28,5.868,TRAIL,4,0.044128,0.040515
sh.600234,2026-01-19,14.4,2026-01-26,12.96,TRAIL,6,-0.1,-0.103507
sh.600234,2026-03-25,14.3,2026-04-17,17.928,TRAIL,17,0.253706,0.24966
sh.600234,2026-06-29,28.55,2026-06-30,27.054,TRAIL,2,-0.052399,-0.055988
sh.600234,2026-08-05,18.93,2026-08-14,22.302,TRAIL,8,0.17813,0.174306
sh.600237,2019-05-21,4.12,2019-06-06,3.843,TRAIL,13,-0.067233,-0.070643
sh.600237,2020-02-28,6.09,2020-03-02,5.6,TRAIL,2,-0.08046,-0.083865
sh.600237,2020-12-07,5.35,2020-12-10,5.004,TRAIL,4,-0.064673,-0.068114
sh.600237,2021-01-21,6.08,2021-01-22,5.8,TRAIL,2,-0.046053,-0.049512
sh.600248,2021-01-07,4.55,2021-01-08,4.284,TRAIL,2,-0.058462,-0.06192
sh.600248,2022-02-21,6.43,2022-02-23,6.426,TRAIL,3,-0.000622,-0.004158
sh.600251,2021-08-03,11.32,2021-08-05,11.016,TRAIL,3,-0.026855,-0.030419
sh.600251,2021-10-11,10.5,2021-10-13,10.035,TRAIL,3,-0.044286,-0.047777
sh.600251,2022-07-21,11.22,2022-08-02,10.719,TRAIL,9,-0.044652,-0.0482
sh.600252,2024-11-01,2.85,2024-11-04,2.592,TRAIL,2,-0.090526,-0.093893
sh.600255,2022-06-24,2.83,2022-06-27,2.682,TRAIL,2,-0.052297,-0.055728
sh.600255,2022-07-11,2.88,2022-07-13,2.81,TRAIL,3,-0.024306,-0.02779
sh.600255,2024-04-08,2.22,2024-04-09,2.1,TRAIL,2,-0.054054,-0.057474
sh.600255,2024-12-27,4.71,2024-12-30,4.16,TRAIL,2,-0.116773,-0.120109
sh.600266,2026-02-04,6.18,2026-02-12,5.625,TRAIL,7,-0.089806,-0.093182
sh.600267,2020-02-12,14.46,2020-02-13,14.11,TRAIL,2,-0.024205,-0.027821
sh.600267,2020-04-09,17.0,2020-04-15,16.31,TRAIL,5,-0.040588,-0.044204
sh.600268,2018-03-23,6.59,2018-03-26,5.69,TRAIL,2,-0.136571,-0.139877
sh.600268,2019-03-19,8.38,2019-03-20,8.3,TRAIL,2,-0.009547,-0.013117
sh.600268,2019-04-12,7.95,2019-04-16,7.173,TRAIL,3,-0.097736,-0.101137
sh.600268,2019-04-25,7.6,2019-04-26,7.452,TRAIL,2,-0.019474,-0.022957
sh.600268,2020-04-15,7.49,2020-04-21,10.17,TRAIL,5,0.35781,0.353747
sh.600268,2021-09-13,9.05,2021-09-16,8.316,TRAIL,4,-0.081105,-0.084488
sh.600268,2021-09-23,9.71,2021-09-27,8.964,TRAIL,3,-0.076828,-0.080243
sh.600268,2021-09-30,9.7,2021-10-11,10.962,TRAIL,3,0.130103,0.126377
sh.600268,2023-07-18,8.11,2023-07-28,7.335,TRAIL,9,-0.095561,-0.098945
sh.600268,2025-07-22,10.7,2025-07-23,10.746,TRAIL,2,0.004299,0.000754
sh.600271,2018-05-03,25.36,2018-06-04,24.93,TRAIL,23,-0.016956,-0.020745
sh.600273,2019-04-11,17.0,2019-04-12,16.13,TRAIL,2,-0.051176,-0.054776
sh.600278,2024-12-02,8.01,2024-12-09,7.65,TRAIL,6,-0.044944,-0.048417
sh.600278,2025-04-30,7.63,2025-05-14,7.5,TRAIL,8,-0.017038,-0.020521
sh.600279,2024-11-21,6.07,2024-11-22,5.598,TRAIL,2,-0.077759,-0.081172
sh.600292,2021-01-08,6.45,2021-01-11,6.111,TRAIL,2,-0.052558,-0.056013
sh.600292,2021-04-20,8.59,2021-04-21,8.892,TRAIL,2,0.035157,0.031546
sh.600292,2023-08-28,7.09,2023-08-30,6.957,TRAIL,3,-0.018759,-0.022238
sh.600292,2024-11-11,15.33,2024-11-13,14.73,TRAIL,3,-0.039139,-0.042667
sh.600292,2024-11-28,14.05,2024-12-04,17.82,TRAIL,5,0.268327,0.264408
sh.600292,2024-12-19,14.25,2024-12-24,13.338,TRAIL,4,-0.064,-0.067407
sh.600300,2020-07-28,3.72,2020-08-11,3.708,TRAIL,11,-0.003226,-0.006755
sh.600301,2026-06-02,62.53,2026-06-05,61.89,TRAIL,4,-0.010235,-0.014319
sh.600307,2021-04-09,1.98,2021-04-21,1.908,TRAIL,9,-0.036364,-0.039819
sh.600307,2021-05-07,2.08,2021-05-13,2.727,TRAIL,5,0.311058,0.30709
sh.600307,2021-06-04,2.51,2021-06-16,2.322,TRAIL,8,-0.0749,-0.07831
sh.600307,2024-10-28,1.67,2024-10-29,1.665,TRAIL,2,-0.002994,-0.006504
sh.600307,2024-10-31,1.99,2024-11-01,1.98,TRAIL,2,-0.005025,-0.008523
sh.600307,2024-11-06,1.86,2024-11-07,1.791,TRAIL,2,-0.037097,-0.040556
sh.600307,2026-01-26,2.06,2026-01-30,1.926,TRAIL,5,-0.065049,-0.068462
sh.600310,2018-11-28,4.36,2018-11-29,4.221,TRAIL,2,-0.031881,-0.035375
sh.600310,2023-05-23,3.99,2023-05-24,3.951,TRAIL,2,-0.009774,-0.013262
sh.600310,2023-05-26,5.08,2023-05-29,4.24,TRAIL,2,-0.165354,-0.168642
sh.600310,2023-06-29,5.9,2023-06-30,5.61,TRAIL,2,-0.049153,-0.052638
sh.600313,2018-02-27,3.8,2018-03-08,3.5,TRAIL,8,-0.078947,-0.082341
sh.600313,2018-07-09,3.22,2018-07-20,2.96,TRAIL,10,-0.080745,-0.084126
sh.600313,2019-06-13,4.43,2019-06-14,4.42,TRAIL,2,-0.002257,-0.00578
sh.600313,2020-03-31,3.84,2020-04-01,4.257,TRAIL,2,0.108594,0.104929
sh.600313,2020-04-23,4.5,2020-04-24,4.428,TRAIL,2,-0.016,-0.019486
