code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,vol_ratio,density,mc
sz.002601,2022-04-28,169.3943,2022-05-16,190.5997,MA,10,0.125184,0.121965,,837,320.66603251635104
sz.002601,2026-03-25,206.4359,2026-04-15,210.7981,MA,15,0.021131,0.018094,,73,320.66603251635104
sz.002603,2022-02-15,86.2172,2022-02-17,95.7925,MA,3,0.11106,0.107866,,73,230.62534797247582
sz.002607,2022-03-17,48.2314,2022-03-28,44.3728,STOP,8,-0.08,-0.08286,,122,116.08133921409019
sz.002607,2022-04-28,36.2766,2022-05-19,41.6356,MA,13,0.147727,0.144469,,837,116.08133921409019
sz.002607,2025-01-08,26.2181,2025-01-21,27.7846,MA,10,0.059748,0.056644,,298,116.08133921409019
sz.002608,2026-06-30,19.2233,2026-07-20,19.9729,MA,15,0.038995,0.035927,,83,275.2511757037518
sz.002611,2022-04-28,26.1167,2022-05-18,27.7143,MA,12,0.06117,0.058063,,837,159.5721052964736
sz.002611,2024-02-07,27.9227,2024-02-23,33.3405,MA,7,0.19403,0.19069,,986,159.5721052964736
sz.002611,2025-01-07,64.0416,2025-01-09,75.7108,MA,3,0.182213,0.178894,,128,159.5721052964736
sz.002617,2020-02-05,36.5252,2020-02-18,42.1565,MA,10,0.154176,0.150906,,525,118.37872113595364
sz.002617,2022-04-28,61.0057,2022-05-16,68.0449,MA,10,0.115385,0.112183,,837,118.37872113595364
sz.002617,2024-02-07,36.5252,2024-02-23,41.3744,MA,7,0.132762,0.12953,,986,118.37872113595364
sz.002617,2025-04-10,53.8884,2025-05-06,56.313,MA,16,0.044993,0.041914,,463,118.37872113595364
sz.002636,2018-06-21,20.2739,2018-07-05,22.0574,MA,11,0.087969,0.084815,,348,456.9008904876983
sz.002636,2019-05-08,19.4346,2019-05-28,20.746,MA,15,0.067476,0.064358,,200,456.9008904876983
sz.002636,2022-05-05,20.5256,2022-05-23,22.2887,MA,13,0.085897,0.082747,,87,456.9008904876983
sz.002636,2024-02-07,13.6743,2024-02-08,12.5804,STOP,2,-0.08,-0.08286,,986,456.9008904876983
sz.002636,2024-02-20,15.4137,2024-02-26,17.3939,MA,5,0.128472,0.125247,,226,456.9008904876983
sz.002636,2025-04-10,19.8711,2025-04-30,21.6261,MA,15,0.088315,0.085161,,463,456.9008904876983
sz.002643,2020-04-02,71.7062,2020-04-16,75.5066,MA,10,0.053001,0.049908,,63,125.13028559875553
sz.002643,2025-01-14,59.4702,2025-02-07,64.0215,MA,13,0.076531,0.073397,,63,125.13028559875553
sz.002643,2026-07-28,80.264,2026-08-10,87.7964,MA,10,0.093846,0.090682,,79,125.13028559875553
sz.002645,2016-12-14,68.8018,2017-01-06,71.7641,MA,17,0.043056,0.03998,,71,130.50522288440865
sz.002645,2017-04-27,46.704,2017-05-11,42.9677,STOP,10,-0.08,-0.08286,,62,130.50522288440865
sz.002645,2018-10-22,30.5313,2018-11-09,32.6129,MA,15,0.068182,0.065062,,282,130.50522288440865
sz.002647,2022-04-28,20.141,2022-05-11,23.7473,MA,7,0.179054,0.175741,,837,111.22515026373796
sz.002647,2024-06-11,11.8737,2024-06-24,10.9238,STOP,10,-0.08,-0.08286,,145,111.22515026373796
sz.002654,2020-02-05,26.6314,2020-02-19,31.1115,MA,11,0.168224,0.16493,,525,112.87756045306465
sz.002654,2022-04-28,19.538,2022-05-17,22.0269,MA,11,0.127389,0.124166,,837,112.87756045306465
sz.002654,2024-02-19,52.9517,2024-02-21,63.4674,MA,3,0.19859,0.195242,,103,112.87756045306465
sz.002654,2025-04-10,69.9386,2025-05-07,73.983,MA,17,0.057829,0.054728,,463,112.87756045306465
sz.002655,2017-05-25,23.9391,2017-06-06,27.8935,MA,7,0.165184,0.161895,,82,115.68781230051384
sz.002655,2019-05-08,22.9657,2019-05-22,25.6425,MA,11,0.116556,0.113352,,200,115.68781230051384
sz.002655,2020-04-02,27.7718,2020-04-28,25.55,STOP,18,-0.08,-0.08286,,63,115.68781230051384
sz.002655,2022-04-28,24.5475,2022-05-11,28.0151,MA,7,0.141264,0.138017,,837,115.68781230051384
sz.002655,2022-10-12,30.0227,2022-10-18,33.6729,MA,5,0.121581,0.118368,,81,115.68781230051384
sz.002655,2024-02-07,24.9915,2024-02-26,29.9349,MA,8,0.197802,0.194456,,986,115.68781230051384
sz.002655,2025-01-14,33.9698,2025-01-22,37.2138,MA,7,0.095495,0.092328,,63,115.68781230051384
sz.002668,2020-02-05,23.3676,2020-02-19,26.7764,MA,11,0.145877,0.142622,,525,111.09925935831596
sz.002668,2025-04-09,44.9566,2025-04-23,53.3551,MA,11,0.186813,0.183486,,136,111.09925935831596
sz.002670,2018-02-09,25.0869,2018-03-05,28.6707,MA,12,0.142857,0.139607,,234,181.1887977024247
sz.002670,2019-05-06,24.4985,2019-05-20,22.5386,STOP,11,-0.08,-0.08286,,87,181.1887977024247
sz.002670,2020-02-05,23.2619,2020-02-21,27.205,MA,13,0.169509,0.166212,,525,181.1887977024247
sz.002670,2025-01-07,29.8649,2025-01-13,27.3217,STOP,5,-0.085156,-0.088007,,128,181.1887977024247
sz.002673,2019-05-09,23.6504,2019-05-29,24.5172,MA,15,0.036649,0.033585,,144,298.90471009694056
sz.002683,2022-04-28,50.0834,2022-05-23,57.8199,MA,15,0.154472,0.151201,,837,192.0700945483492
sz.002698,2018-06-21,15.5634,2018-07-10,16.1424,MA,14,0.037204,0.034139,,348,111.09514816245841
sz.002698,2025-04-10,45.2109,2025-04-30,47.7291,MA,15,0.055698,0.0526,,463,111.09514816245841
sz.002738,2024-02-02,95.5058,2024-02-05,87.8653,STOP,2,-0.08,-0.08286,,171,377.1712856664929
sz.002738,2024-02-07,90.2355,2024-02-27,100.5324,MA,9,0.114112,0.110912,,986,377.1712856664929
sz.002738,2025-04-09,86.568,2025-05-06,91.4384,MA,17,0.056261,0.053163,,136,377.1712856664929
sz.002739,2020-02-05,45.0242,2020-02-21,52.7765,MA,13,0.172181,0.16888,,525,182.42775386369038
sz.002741,2018-06-25,46.3873,2018-07-13,47.9974,MA,15,0.034709,0.031648,,110,107.72312193238926
sz.002741,2019-05-08,39.1877,2019-05-23,36.0527,STOP,12,-0.08,-0.08286,,200,107.72312193238926
sz.002741,2024-02-07,29.779,2024-02-23,36.1514,MA,7,0.213992,0.210617,,986,107.72312193238926
sz.002741,2025-04-10,44.0864,2025-04-23,47.8547,MA,10,0.085476,0.082326,,463,107.72312193238926
sz.002745,2017-05-25,32.582,2017-06-02,29.8054,STOP,5,-0.085218,-0.088069,,82,118.83192168253709
sz.002745,2018-02-09,37.3282,2018-03-06,41.7913,MA,13,0.119565,0.116356,,234,118.83192168253709
sz.002745,2022-04-28,19.0333,2022-05-10,17.5107,STOP,6,-0.08,-0.08286,,837,118.83192168253709
sz.002745,2025-04-10,18.152,2025-04-25,19.4721,MA,12,0.072727,0.0696,,463,118.83192168253709
sz.002747,2017-04-20,58.9789,2017-05-10,67.5081,MA,14,0.144615,0.141362,,73,266.7722150779493
sz.002747,2020-04-02,57.8944,2020-04-10,62.8832,MA,6,0.08617,0.083019,,63,266.7722150779493
sz.002747,2022-04-28,83.242,2022-05-11,94.7194,MA,7,0.13788,0.134639,,837,266.7722150779493
sz.002747,2024-01-24,90.3323,2024-01-31,83.1057,STOP,6,-0.08,-0.08286,,148,266.7722150779493
sz.002747,2024-02-02,81.6085,2024-02-05,75.0798,STOP,2,-0.08,-0.08286,,171,266.7722150779493
sz.002747,2024-02-07,78.8242,2024-02-19,90.8273,MA,3,0.152276,0.14901,,986,266.7722150779493
sz.002747,2025-04-10,114.6265,2025-04-30,120.4666,MA,15,0.050949,0.047859,,463,266.7722150779493
sz.002755,2016-12-14,38.7438,2016-12-26,42.9239,MA,9,0.107891,0.104703,,71,124.56909731129178
sz.002755,2018-02-13,22.9826,2018-03-05,25.5697,MA,10,0.112565,0.109368,,103,124.56909731129178
sz.002755,2018-06-21,16.601,2018-07-13,16.6523,MA,17,0.003086,8.1e-05,,348,124.56909731129178
sz.002755,2018-10-22,21.4174,2018-10-24,24.7137,MA,3,0.153907,0.150638,,282,124.56909731129178
sz.002755,2022-04-28,15.8391,2022-05-24,16.4953,MA,16,0.041433,0.038361,,837,124.56909731129178
sz.002755,2024-02-07,13.9786,2024-02-08,12.6883,STOP,2,-0.092308,-0.095146,,986,124.56909731129178
sz.002756,2022-04-28,198.609,2022-05-05,215.3181,MA,3,0.084131,0.080984,,837,185.3702976877716
sz.002756,2024-02-02,132.1001,2024-02-05,121.5321,STOP,2,-0.08,-0.08286,,171,185.3702976877716
sz.002768,2022-10-12,80.3547,2022-10-20,86.0139,MA,7,0.070428,0.067305,,81,149.36926323828618
sz.002773,2022-04-28,25.2336,2022-05-10,28.2825,MA,6,0.120827,0.117615,,837,150.23178851685685
sz.002779,2024-02-07,33.8589,2024-02-21,46.7965,MA,5,0.382103,0.378434,,986,121.60348754736614
sz.002779,2026-07-24,119.3717,2026-08-05,147.3963,MA,9,0.234767,0.231356,,72,121.60348754736614
sz.002792,2018-02-08,37.0333,2018-03-02,40.9275,MA,12,0.105155,0.101971,,68,108.9715398471281
sz.002792,2022-04-28,24.2427,2022-05-20,27.0756,MA,14,0.116858,0.113654,,837,108.9715398471281
sz.002792,2024-02-07,24.5657,2024-02-23,32.2395,MA,7,0.312381,0.308834,,986,108.9715398471281
sz.002797,2017-05-25,13.7811,2017-06-08,15.4835,MA,9,0.123531,0.120315,,82,274.4917033555568
sz.002797,2018-02-13,13.2486,2018-03-07,13.9882,MA,12,0.055825,0.052728,,103,274.4917033555568
sz.002812,2016-12-14,65.01,2017-01-06,59.8092,STOP,17,-0.08,-0.08286,,71,455.4769340574774
sz.002812,2017-12-07,92.5547,2017-12-18,102.547,MA,8,0.107961,0.104772,,156,455.4769340574774
sz.002812,2024-02-07,146.153,2024-02-27,155.7015,MA,9,0.065333,0.062218,,986,455.4769340574774
sz.002812,2026-07-15,197.113,2026-07-20,181.3439,STOP,4,-0.08,-0.08286,,84,455.4769340574774
sz.002812,2026-07-22,180.2532,2026-08-04,197.9193,MA,10,0.098007,0.094836,,84,455.4769340574774
sz.002815,2016-12-14,47.7,2017-01-11,43.884,STOP,20,-0.08,-0.08286,,71,100.27168781311926
sz.002815,2025-04-10,21.9061,2025-04-30,23.3383,MA,15,0.06538,0.062266,,463,100.27168781311926
sz.002827,2017-12-07,17.5625,2017-12-27,18.9477,MA,15,0.078872,0.075734,,156,149.8603494731575
sz.002827,2018-02-08,15.6819,2018-03-01,16.8446,MA,11,0.074146,0.071016,,68,149.8603494731575
sz.002827,2018-06-21,14.4383,2018-07-24,14.6653,MA,24,0.015728,0.012701,,348,149.8603494731575
sz.002827,2022-05-05,14.1555,2022-05-23,14.8764,MA,13,0.050926,0.047837,,87,149.8603494731575
sz.002827,2024-02-07,18.6832,2024-02-23,23.3119,MA,7,0.247748,0.244314,,986,149.8603494731575
sz.002827,2025-01-14,39.3818,2025-02-06,41.5527,MA,12,0.055125,0.052028,,63,149.8603494731575
sz.002831,2026-07-15,102.4331,2026-07-17,94.2384,STOP,3,-0.08,-0.08286,,84,192.53988643526552
sz.002838,2022-02-15,70.0968,2022-02-21,76.6233,MA,5,0.093106,0.089943,,73,106.58447419675394
sz.002838,2024-02-07,43.9433,2024-02-26,51.7688,MA,8,0.178082,0.174771,,986,106.58447419675394
sz.002839,2017-04-20,18.08,2017-05-08,16.6336,STOP,12,-0.08,-0.08286,,73,106.49714719691956
sz.002841,2025-04-10,59.0166,2025-05-06,59.5426,MA,16,0.008913,0.005897,,463,256.8781474621582
sz.002842,2017-04-20,40.76,2017-05-15,41.78,MA,17,0.025025,0.021981,,73,103.45002577276004
sz.002842,2017-12-07,39.281,2017-12-28,40.5944,MA,16,0.033435,0.030377,,156,103.45002577276004
sz.002842,2020-02-05,26.6922,2020-02-18,30.8749,MA,10,0.156701,0.153427,,525,103.45002577276004
sz.002842,2022-04-28,20.3311,2022-05-20,22.0184,MA,14,0.082993,0.079848,,837,103.45002577276004
sz.002842,2025-04-10,17.4999,2025-04-22,18.8719,MA,9,0.0784,0.075263,,463,103.45002577276004
sz.002847,2018-06-21,32.0481,2018-06-22,29.2447,STOP,2,-0.087476,-0.090323,,348,121.52683870676078
sz.002850,2017-04-20,97.5,2017-04-24,89.7,STOP,3,-0.08,-0.08286,,73,384.72494151886747
sz.002850,2017-12-07,61.5259,2017-12-27,64.3637,MA,15,0.046124,0.043043,,156,384.72494151886747
sz.002850,2018-06-25,39.6023,2018-07-12,44.9018,MA,14,0.133819,0.130585,,110,384.72494151886747
sz.002850,2022-04-28,173.0944,2022-05-10,188.6903,MA,6,0.090101,0.086943,,837,384.72494151886747
sz.002859,2025-04-10,73.273,2025-04-30,76.3666,MA,15,0.042221,0.039147,,463,287.87846893863184
sz.002867,2022-03-17,35.4533,2022-04-11,32.6171,STOP,16,-0.08,-0.08286,,122,135.1719455712506
sz.002891,2018-10-22,24.9596,2018-11-05,27.1065,MA,11,0.086013,0.082862,,282,100.50017812394906
sz.002891,2020-02-05,36.048,2020-02-19,42.7343,MA,11,0.185484,0.182159,,525,100.50017812394906
sz.002891,2022-03-17,52.5126,2022-04-07,53.4132,MA,14,0.017148,0.014118,,122,100.50017812394906
sz.002891,2026-03-25,97.2606,2026-04-09,104.0148,MA,11,0.069444,0.066323,,73,100.50017812394906
sz.002896,2018-02-09,28.7,2018-02-28,34.01,MA,9,0.185017,0.181694,,234,151.49180783001492
sz.002896,2018-08-08,36.5279,2018-08-09,33.3167,STOP,2,-0.087912,-0.090758,,85,151.49180783001492
sz.002896,2021-02-10,21.8739,2021-03-08,24.2953,MA,14,0.110699,0.107506,,65,151.49180783001492
sz.002896,2024-02-07,42.74,2024-02-08,39.3208,STOP,2,-0.08,-0.08286,,986,151.49180783001492
sz.002896,2026-07-28,143.5861,2026-08-04,173.8001,MA,6,0.210424,0.207056,,79,151.49180783001492
sz.002897,2017-12-07,34.72,2017-12-22,38.4,MA,12,0.105991,0.102805,,156,105.35055077284565
sz.002897,2018-08-08,35.2758,2018-08-22,36.3761,MA,11,0.031193,0.028138,,85,105.35055077284565
sz.002897,2019-05-06,34.3049,2019-05-08,31.0524,STOP,3,-0.094811,-0.097645,,87,105.35055077284565
sz.002897,2025-04-10,59.368,2025-04-24,64.81,MA,11,0.091667,0.088506,,463,105.35055077284565
sz.002901,2017-12-07,34.42,2017-12-25,35.78,MA,13,0.039512,0.036443,,156,127.37743564984038
sz.002901,2018-02-09,27.01,2018-03-06,30.68,MA,13,0.135876,0.132638,,234,127.37743564984038
sz.002901,2022-04-28,34.4077,2022-05-23,36.2446,MA,15,0.053386,0.050293,,837,127.37743564984038
sz.002901,2024-02-07,30.6914,2024-02-23,31.3696,MA,7,0.022099,0.019061,,986,127.37743564984038
sz.002906,2017-12-07,22.35,2017-12-21,20.562,STOP,11,-0.08,-0.08286,,156,135.9712383955669
sz.002906,2018-02-09,18.64,2018-02-28,20.19,MA,9,0.083155,0.080009,,234,135.9712383955669
sz.002906,2018-08-08,14.4904,2018-08-20,13.3311,STOP,9,-0.08,-0.08286,,85,135.9712383955669
sz.002906,2018-10-18,10.1433,2018-11-05,10.7918,MA,13,0.063936,0.060824,,78,135.9712383955669
sz.002906,2019-05-08,10.0115,2019-05-27,10.7918,MA,14,0.077935,0.074799,,200,135.9712383955669
sz.002906,2022-02-15,47.0215,2022-02-24,53.1615,MA,8,0.130577,0.127349,,73,135.9712383955669
sz.002906,2022-03-17,42.8974,2022-03-28,39.4656,STOP,8,-0.08,-0.08286,,122,135.9712383955669
sz.002906,2022-10-12,39.7357,2022-10-31,36.1986,STOP,14,-0.089016,-0.09186,,81,135.9712383955669
sz.002906,2024-01-24,25.9413,2024-01-30,23.866,STOP,5,-0.08,-0.08286,,148,135.9712383955669
sz.002906,2024-02-02,22.8525,2024-02-05,21.0243,STOP,2,-0.08,-0.08286,,171,135.9712383955669
sz.002906,2024-02-07,22.1534,2024-02-23,24.3969,MA,7,0.101272,0.098095,,986,135.9712383955669
sz.002906,2025-04-10,30.6081,2025-04-28,32.2135,MA,13,0.05245,0.049358,,463,135.9712383955669
sz.002913,2018-02-09,33.3,2018-03-06,36.94,MA,13,0.109309,0.106118,,234,169.77012582246562
sz.002913,2024-02-07,44.9526,2024-02-20,52.6457,MA,4,0.171136,0.167837,,986,169.77012582246562
sz.002913,2026-07-15,119.1541,2026-07-16,109.6218,STOP,2,-0.08,-0.08286,,84,169.77012582246562
sz.002925,2018-06-21,52.5999,2018-07-03,57.1518,MA,9,0.086538,0.083387,,348,168.53028743180587
sz.002925,2018-10-18,33.3807,2018-10-19,30.7103,STOP,2,-0.08,-0.08286,,78,168.53028743180587
sz.002925,2022-03-17,44.6578,2022-04-11,41.0852,STOP,16,-0.08,-0.08286,,122,168.53028743180587
sz.002925,2024-02-02,27.5169,2024-02-05,25.3155,STOP,2,-0.08,-0.08286,,171,168.53028743180587
sz.002925,2025-04-10,28.0861,2025-04-23,31.5244,MA,10,0.122419,0.119205,,463,168.53028743180587
sz.002929,2018-06-21,38.6,2018-07-11,39.8,MA,15,0.031088,0.028034,,348,118.67955298036583
sz.002929,2022-03-17,31.8525,2022-03-28,29.3043,STOP,8,-0.08,-0.08286,,122,118.67955298036583
sz.002929,2024-02-02,30.2313,2024-02-05,27.8128,STOP,2,-0.08,-0.08286,,171,118.67955298036583
sz.002929,2024-02-07,27.1835,2024-02-23,34.1132,MA,7,0.254924,0.251478,,986,118.67955298036583
sz.002929,2024-04-18,35.3591,2024-04-30,37.0684,MA,9,0.04834,0.045256,,100,118.67955298036583
sz.002931,2018-08-08,37.9,2018-08-29,34.868,STOP,16,-0.08,-0.08286,,85,100.60472812598617
sz.002931,2020-02-05,23.7195,2020-02-20,26.2073,MA,12,0.104883,0.1017,,525,100.60472812598617
sz.002931,2022-03-17,26.3749,2022-04-11,24.2649,STOP,16,-0.08,-0.08286,,122,100.60472812598617
sz.002931,2022-04-28,19.7926,2022-05-20,21.7124,MA,14,0.096998,0.093828,,837,100.60472812598617
sz.002945,2019-05-06,10.45,2019-05-28,11.1,MA,17,0.062201,0.059092,,87,392.3001175854669
sz.002945,2024-02-02,11.796,2024-02-05,10.8523,STOP,2,-0.08,-0.08286,,171,392.3001175854669
sz.002945,2024-02-07,11.51,2024-02-28,13.3279,MA,10,0.157941,0.154665,,986,392.3001175854669
sz.002946,2019-05-06,14.18,2019-05-31,15.08,MA,20,0.06347,0.060359,,87,142.14733087671328
sz.002946,2020-02-05,10.2412,2020-02-21,11.3959,MA,13,0.112745,0.109548,,525,142.14733087671328
sz.002947,2022-05-05,25.4194,2022-05-17,28.2535,MA,9,0.111493,0.108298,,87,114.04974867472882
sz.002947,2024-02-07,39.0328,2024-02-21,45.6152,MA,5,0.168636,0.165341,,986,114.04974867472882
sz.002947,2025-04-10,53.5428,2025-04-30,56.5334,MA,15,0.055855,0.052757,,463,114.04974867472882
sz.002947,2026-07-15,127.3753,2026-07-16,116.6499,STOP,2,-0.084203,-0.087056,,84,114.04974867472882
sz.002957,2020-02-05,25.52,2020-02-12,30.87,MA,6,0.209639,0.206273,,525,167.4366633442877
sz.002957,2022-04-28,11.7926,2022-05-13,13.3175,MA,9,0.12931,0.126084,,837,167.4366633442877
sz.002957,2024-02-07,11.785,2024-02-26,14.4991,MA,8,0.230298,0.226895,,986,167.4366633442877
sz.002957,2025-04-10,14.3402,2025-04-24,15.6562,MA,11,0.09177,0.088609,,463,167.4366633442877
sz.002957,2026-03-25,27.6414,2026-03-31,28.8873,MA,5,0.045073,0.041994,,73,167.4366633442877
sz.002967,2022-04-28,23.5892,2022-05-19,25.6104,MA,13,0.085682,0.082532,,837,100.20734889307461
sz.002967,2024-01-24,19.4352,2024-02-01,17.8804,STOP,7,-0.08,-0.08286,,148,100.20734889307461
sz.002969,2022-04-28,3.7165,2022-05-23,4.0279,MA,15,0.083784,0.080637,,837,145.97367353571806
sz.002969,2024-02-07,3.2853,2024-02-28,3.8293,MA,10,0.165584,0.162295,,986,145.97367353571806
sz.002975,2022-03-17,88.5104,2022-04-11,81.4295,STOP,16,-0.08,-0.08286,,122,134.90099014055488
sz.002975,2022-04-28,60.7293,2022-05-19,68.9157,MA,13,0.134801,0.131566,,837,134.90099014055488
sz.002975,2025-01-14,56.7718,2025-01-22,59.9861,MA,7,0.056617,0.053518,,63,134.90099014055488
sz.002979,2022-04-28,21.3964,2022-05-12,23.8468,MA,8,0.114525,0.111325,,837,129.9735762575814
sz.002979,2024-01-24,25.1919,2024-01-30,23.1765,STOP,5,-0.08,-0.08286,,148,129.9735762575814
sz.002979,2024-02-02,21.615,2024-02-05,19.8858,STOP,2,-0.08,-0.08286,,171,129.9735762575814
sz.002979,2024-02-07,20.3868,2024-02-22,23.4878,MA,6,0.152108,0.148842,,986,129.9735762575814
sz.002984,2025-04-10,29.6146,2025-04-24,27.2454,STOP,11,-0.08,-0.08286,,463,101.97380338997681
sz.002987,2024-02-02,37.8804,2024-02-05,34.85,STOP,2,-0.08,-0.08286,,171,113.80622794535324
sz.002987,2024-02-07,35.6864,2024-02-22,40.6575,MA,6,0.1393,0.136056,,986,113.80622794535324
sz.002987,2025-04-10,66.2613,2025-04-15,73.2134,MA,4,0.10492,0.101736,,463,113.80622794535324
sz.003018,2022-05-05,8.5213,2022-05-23,9.3178,MA,13,0.093464,0.0903,,87,112.6512653667004
sz.003018,2024-02-20,7.3035,2024-02-27,8.4368,MA,6,0.155172,0.151901,,226,112.6512653667004
sz.003021,2022-03-17,68.1166,2022-04-01,62.6673,STOP,12,-0.08,-0.08286,,122,165.05708514010237
sz.003021,2022-04-28,43.4529,2022-05-11,50.3471,MA,7,0.158659,0.155382,,837,165.05708514010237
sz.003021,2026-06-30,192.4504,2026-07-06,236.3954,MA,5,0.228345,0.224945,,83,165.05708514010237
sz.003021,2026-07-28,173.6499,2026-08-04,184.4857,MA,6,0.0624,0.059291,,79,165.05708514010237
sz.003022,2022-04-28,23.7416,2022-05-11,28.6096,MA,7,0.20504,0.201682,,837,268.98311234245267
sz.003022,2024-02-07,19.0283,2024-02-23,22.3549,MA,7,0.174825,0.171519,,986,268.98311234245267
sz.003022,2026-07-15,26.8672,2026-07-17,24.7178,STOP,3,-0.08,-0.08286,,84,268.98311234245267
sz.003022,2026-07-22,24.8606,2026-08-05,26.4632,MA,11,0.064464,0.061351,,84,268.98311234245267
sz.003031,2024-01-24,131.304,2024-01-31,120.7997,STOP,6,-0.08,-0.08286,,148,403.26450317804284
sz.003031,2024-02-07,110.1425,2024-02-20,123.1467,MA,4,0.118068,0.114861,,986,403.26450317804284
